SentenceA,SentenceB,Sample,A_B_neut,A_B_cont,A_B_ent,A_B_Label,B_A_neut,B_A_cont,B_A_ent,B_A_Label,Type
"They were even gracious enough to book taxis to the airport, which is a great touch.",If you upgrade to stay in a Casitas there is a view to the ponds of the grounds.,45,0.8435742855072021,0.020001936703920364,0.13642382621765137,neutral,0.9957203269004822,0.0036493015941232443,0.00063036271603778,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",The hotel even has a kids' club.,45,0.9973235726356506,0.001842682482674718,0.0008338267798535526,neutral,0.9976900815963745,0.0013455803273245692,0.0009644045494496822,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",The hotel is conveniently near the tram system and there are great views of the coast.,45,0.8080320358276367,0.1901606321334839,0.0018073477549478412,neutral,0.8617124557495117,0.13510088622570038,0.003186686895787716,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",An ideal choice for a quieter place to stay.,45,0.6838980317115784,0.31108734011650085,0.005014635156840086,neutral,0.9976286292076111,0.0012488095089793205,0.0011226190254092216,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",One of the hotel rooms is a suite that is simply superb.,45,0.9975179433822632,0.001263395301066339,0.0012186834355816245,neutral,0.9977855682373047,0.001079925219528377,0.0011344976956024766,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving","The staff were generally friendly, but requests were not always met efficiently.",45,0.9976100921630859,0.0011681192554533482,0.0012217892799526453,neutral,0.9954224228858948,0.0032528205774724483,0.0013247941387817264,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving","The hotel provides great food, although some of the dishes are perhaps not too authentic to the region.",45,0.997541069984436,0.0016013085842132568,0.0008576600230298936,neutral,0.9976206421852112,0.0014054516796022654,0.0009739063680171967,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",The hotel provides internet access for guests.,45,0.9859421849250793,0.011855414137244225,0.0022023776546120644,neutral,0.9976783394813538,0.001370699959807098,0.0009509286610409617,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",The hotel premises also have a pool and seating around it.,45,0.9975147247314453,0.001485371496528387,0.0009999171597883105,neutral,0.9977129697799683,0.0012773933121934533,0.0010095838224515319,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",If you upgrade to stay in a Casitas there is a view to the ponds of the grounds.,45,0.9977644681930542,0.0010711796348914504,0.001164308632723987,neutral,0.9976242184638977,0.0007760237203910947,0.0015997692244127393,neutral,ref
The hotel was a bargain and comes highly recommended.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9971983432769775,0.0006815779488533735,0.0021201104391366243,neutral,0.9713966846466064,0.0018544149352237582,0.02674887701869011,neutral,ref
The hotel is located centrally to the main strip and generally everything is within walking distance.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9974894523620605,0.0006313580088317394,0.0018791882321238518,neutral,0.9975142478942871,0.0006370363989844918,0.0018486944027245045,neutral,ref
It is a minute's walk to beach and nearby 4th street has a selection of local restaurants too.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9976020455360413,0.0006639354978688061,0.0017340286867693067,neutral,0.9976617097854614,0.0011295590084046125,0.0012087777722626925,neutral,ref
The rooms were clean and well maintained.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9972591400146484,0.0005990848294459283,0.0021417748648673296,neutral,0.9975981116294861,0.0006790093029849231,0.0017228443175554276,neutral,ref
They were reasonably priced and the deluxe options have a balcony overlooking 5th Avenue.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9975082874298096,0.0008108957554213703,0.0016808119835332036,neutral,0.9977093935012817,0.0010882611386477947,0.001202282728627324,neutral,ref
The staff are incredibly knowledgeable about the local area and will happily spend some time advising on the best places to see.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9322384595870972,0.0007236938690766692,0.06703787297010422,neutral,0.9974766373634338,0.0006782195996493101,0.0018451750511303544,neutral,ref
"They were even gracious enough to book taxis to the airport, which is a great touch.",The hotel is in a good location and has friendly and helpful staff there.,45,0.996965229511261,0.0005266722873784602,0.0025081047788262367,neutral,0.9976862668991089,0.0012892900267615914,0.001024446333758533,neutral,ref
"The hotel is near to Rancho Punto Venado, which provides facilities for many outdoor activities such as horseback riding and ATV driving",The hotel is in a good location and has friendly and helpful staff there.,45,0.9977005124092102,0.0007984788971953094,0.0015009994385764003,neutral,0.9977136850357056,0.0009169248514808714,0.0013693688670173287,neutral,ref
The hotel even has a kids' club.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9976081848144531,0.0007370099192485213,0.0016548056155443192,neutral,0.9977259039878845,0.0012456162367016077,0.0010285251773893833,neutral,ref
The hotel is conveniently near the tram system and there are great views of the coast.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9976060390472412,0.0006485729245468974,0.001745397225022316,neutral,0.9974721074104309,0.0007658755057491362,0.0017620075959712267,neutral,ref
An ideal choice for a quieter place to stay.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9974653720855713,0.0006268664728850126,0.0019077433971688151,neutral,0.9653788208961487,0.001227141241542995,0.033394064754247665,neutral,ref
One of the hotel rooms is a suite that is simply superb.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9975341558456421,0.0008253306150436401,0.0016404591733589768,neutral,0.9978035092353821,0.0010672863572835922,0.001129252603277564,neutral,ref
"The staff were generally friendly, but requests were not always met efficiently.",The hotel is in a good location and has friendly and helpful staff there.,45,0.9746822714805603,0.014444349333643913,0.010873345658183098,neutral,0.9934329986572266,0.0016221802216023207,0.004944750107824802,neutral,ref
"The hotel provides great food, although some of the dishes are perhaps not too authentic to the region.",The hotel is in a good location and has friendly and helpful staff there.,45,0.9977374076843262,0.001240089419297874,0.0010225455043837428,neutral,0.9976849555969238,0.0013474500738084316,0.000967642932664603,neutral,ref
The hotel provides internet access for guests.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9976195693016052,0.000961911166086793,0.0014184468891471624,neutral,0.9944500923156738,0.0010367545764893293,0.004513201769441366,neutral,ref
The hotel premises also have a pool and seating around it.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9975887537002563,0.0007143073016777635,0.0016969118732959032,neutral,0.9977541565895081,0.0010674342047423124,0.0011783945374190807,neutral,ref
If you upgrade to stay in a Casitas there is a view to the ponds of the grounds.,The hotel is in a good location and has friendly and helpful staff there.,45,0.9977545142173767,0.0009078815346583724,0.001337663154117763,neutral,0.9978318810462952,0.0010787210194393992,0.0010893874568864703,neutral,ref
The hotel was a unique experience with traditional and modern features.,This is a beautiful hotel and possibly one of the best out there.,46,0.9922014474868774,0.0003734710335265845,0.007425110321491957,neutral,0.9449269771575928,0.0006474098190665245,0.0544256828725338,neutral,ref
The hotel was a unique experience with traditional and modern features.,"The rooms in the hotel are decorated in a typical Venetian style, but with modern design twist, such as mirrors housing televisions.",46,0.9976713061332703,0.0006961936014704406,0.0016324501484632492,neutral,0.4415242373943329,0.001316273002885282,0.557159423828125,entailment,ref
The hotel was a unique experience with traditional and modern features.,The highest room available in the hotel has a sky window which was very quiet too.,46,0.9973510503768921,0.0015736245550215244,0.0010752793168649077,neutral,0.9816733598709106,0.0010328502394258976,0.017293810844421387,neutral,ref
The hotel was a unique experience with traditional and modern features.,The breakfasts at the hotel were made fresh and could be enjoyed on the terrace.,46,0.9973829388618469,0.0012797614326700568,0.001337244757451117,neutral,0.9829062819480896,0.0007260239217430353,0.01636764593422413,neutral,ref
The hotel was a unique experience with traditional and modern features.,This is a hotel of high standards and qualities and everything seems to be really thought through such as where the plug sockets are place and even the light switch.,46,0.9961398243904114,0.000522635702509433,0.0033375509083271027,neutral,0.629724383354187,0.0013521277578547597,0.36892345547676086,neutral,ref
