,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent,negated_simple_sent,Completed
889,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_b,0,E025RB00N005,All of the staff were lovely because they were friendly but professional at the same time.,E025RB00N005_002,They were professional at the same time.,,
890,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_b,0,E025RB00N006,"They were clearly very knowledgeable, which was just wonderful.",E025RB00N006_000,They were clearly very knowledgeable.,,
891,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_b,0,E025RB00N006,"They were clearly very knowledgeable, which was just wonderful.",E025RB00N006_001,Their knowledge was wonderful.,,
892,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_b,0,E025RB00N007,The hotel provided free internet services and also the use of a printer too if needed.,E025RB00N007_000,The hotel provided free internet services.,,
893,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_b,0,E025RB00N007,The hotel provided free internet services and also the use of a printer too if needed.,E025RB00N007_001,The hotel provided the use of a printer too if needed.,,
894,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_comm,0,E025RC00N000,The rooms of the hotel are clean and the hotel is definitely recommended.,E025RC00N000_000,The rooms of the hotel are clean.,,
895,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_comm,0,E025RC00N000,The rooms of the hotel are clean and the hotel is definitely recommended.,E025RC00N000_001,The hotel is definitely recommended.,,
896,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_comm,0,E025RC00N001,The hotel is in walking distance to the sights.,E025RC00N001_000,The hotel is in walking distance to the sights.,,
897,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_comm,0,E025RC00N002,Despite being quite pricey the breakfast was super tasty and sumptuous.,E025RC00N002_000,The breakfast was super tasty and sumptuous.,,
898,25,dev,586662,Hampshire Hotel - Rembrandt Square Amsterdam,232321,Ambassade Hotel,refs_comm,0,E025RC00N002,Despite being quite pricey the breakfast was super tasty and sumptuous.,E025RC00N002_001,The breakfast was quite pricey.,,
899,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N000,This is a really great little hotel.,E026RA00N000_000,This is a hotel.,This is not a hotel.,Yes
900,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N000,This is a really great little hotel.,E026RA00N000_001,It is a great hotel.,This is not a great hotel.,Yes
901,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N000,This is a really great little hotel.,E026RA00N000_002,It is a little hotel.,It is a big hotel.,Yes
902,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N001,It isn't a full-on resort but it was nice all the same.,E026RA00N001_000,It isn't a full-on resort.,It is a full-on resort.,Yes
903,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N001,It isn't a full-on resort but it was nice all the same.,E026RA00N001_001,It was nice all the same.,It was not nice all the same.,Need Help
904,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N002,There are many things to do within walking distance.,E026RA00N002_000,There are many things to do.,There are few things to do.,Yes
905,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N002,There are many things to do within walking distance.,E026RA00N002_001,The things to do are within walking distance.,The things to do are not within walking distance.,Yes
906,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N003,"The hotel rooms are smaller, but clean and furnished well with antiques for some charm.",E026RA00N003_000,The hotel rooms are smaller.,The hotel rooms are bigger.,Yes
907,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N003,"The hotel rooms are smaller, but clean and furnished well with antiques for some charm.",E026RA00N003_001,The hotel rooms are clean.,The hotel rooms are dirty.,Yes
908,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N003,"The hotel rooms are smaller, but clean and furnished well with antiques for some charm.",E026RA00N003_002,The hotel rooms are furnished well with antiques for some charm.,The hotel rooms are not furnished well with antiques for any charm.,Need Help
909,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N004,The breakfast at the hotel was adequate.,E026RA00N004_000,The breakfast was at the hotel.,The breakfast was not at the hotel.,Yes
910,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N004,The breakfast at the hotel was adequate.,E026RA00N004_001,The breakfast was adequate.,The breakfast was inadequate.,Yes
911,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N005,The coffee was great.,E026RA00N005_000,The coffee was great.,The coffee was bad.,Yes
912,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N006,There were some items missing and there was a run-down feel here.,E026RA00N006_000,Some items were missing.,All items were present.,Yes
913,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N006,There were some items missing and there was a run-down feel here.,E026RA00N006_001,There was a run-down feel here.,There was a well-maintained feel here.,Need Help
914,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N007,The carpeting did not help with the worn-down atmosphere.,E026RA00N007_000,The carpeting did not help.,The carperting helped.,Yes
915,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N007,The carpeting did not help with the worn-down atmosphere.,E026RA00N007_001,The atmosphere was worn-down.,The atmosphere was pristine.,Yes
916,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N008,The elevators weren't that big either meaning a surfboard could not even fit in it.,E026RA00N008_000,The elevators weren't that big.,The elevators were big.,Yes
917,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_a,0,E026RA00N008,The elevators weren't that big either meaning a surfboard could not even fit in it.,E026RA00N008_001,A surfboard could not even fit in it.,A surfboard could easily fit in it.,Yes
918,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N000,A great stay at this hotel and will keep coming back.,E026RB00N000_000,The stay at this hotel was great.,,
919,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N000,A great stay at this hotel and will keep coming back.,E026RB00N000_001,I will keep coming back.,,
920,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N001,It can get really busy here but you wouldn't know it.,E026RB00N001_000,It can get really busy here.,,
921,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N001,It can get really busy here but you wouldn't know it.,E026RB00N001_001,You wouldn't know it.,,
922,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N002,The rooms in the hotel were luxurious but the walls were very thin.,E026RB00N002_000,The rooms in the hotel were luxurious.,,
923,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N002,The rooms in the hotel were luxurious but the walls were very thin.,E026RB00N002_001,The walls were very thin.,,
924,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N003,The hotel has good access to lots of local restaurants with a wide variety of choice available.,E026RB00N003_000,The hotel has good access to lots of local restaurants.,,
925,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N003,The hotel has good access to lots of local restaurants with a wide variety of choice available.,E026RB00N003_001,There is a wide variety of choice available.,,
926,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N004,"There were some great aspect to this hotel such as the super-pool, although it is recommended you head down for a lounger quite early but this isn't a big deal.",E026RB00N004_000,There were some great aspects to this hotel.,,
927,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N004,"There were some great aspect to this hotel such as the super-pool, although it is recommended you head down for a lounger quite early but this isn't a big deal.",E026RB00N004_001,The super-pool is one of them.,,
928,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N004,"There were some great aspect to this hotel such as the super-pool, although it is recommended you head down for a lounger quite early but this isn't a big deal.",E026RB00N004_002,It is recommended you head down for a lounger quite early.,,
929,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_b,0,E026RB00N004,"There were some great aspect to this hotel such as the super-pool, although it is recommended you head down for a lounger quite early but this isn't a big deal.",E026RB00N004_003,This isn't a big deal.,,
930,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N000,This is a hotel resort that's in a good location for seeing the nearby ocean and beach and a good view of Hawaii.,E026RC00N000_000,This is a hotel resort.,,
931,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N000,This is a hotel resort that's in a good location for seeing the nearby ocean and beach and a good view of Hawaii.,E026RC00N000_001,The hotel resort is in a good location for seeing the nearby ocean and beach.,,
932,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N000,This is a hotel resort that's in a good location for seeing the nearby ocean and beach and a good view of Hawaii.,E026RC00N000_002,The hotel resort has a good view of Hawaii.,,
933,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N001,The staff at the hotel were very professional.,E026RC00N001_000,The staff were at the hotel.,,
934,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N001,The staff at the hotel were very professional.,E026RC00N001_001,The staff were very professional.,,
935,26,dev,86983,Aqua Waikiki Beachside Hotel,87016,Hilton Hawaiian Village Beach Resort Spa,refs_comm,0,E026RC00N002,Would definitely recommend the hotel.,E026RC00N002_000,I would recommend the hotel.,,
936,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N000,The hotel is tranquil and clean and overall an enjoyable place to stay whilst in Rome.,E027RA00N000_000,The hotel is tranquil.,The hotel is bustling.,Yes
937,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N000,The hotel is tranquil and clean and overall an enjoyable place to stay whilst in Rome.,E027RA00N000_001,The hotel is clean.,The hotel is dirty.,Yes
938,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N000,The hotel is tranquil and clean and overall an enjoyable place to stay whilst in Rome.,E027RA00N000_002,The hotel is an enjoyable place to stay whilst in Rome.,The hotel is a miserable place to stay whilst in Rome.,Yes
939,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N001,The hotel is close to a number of local restaurants and the busier areas of Rome.,E027RA00N001_000,The hotel is close to a number of local restaurants.,The hotel is far from the local restaurants.,Yes
940,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N001,The hotel is close to a number of local restaurants and the busier areas of Rome.,E027RA00N001_001,The hotel is close to the busier areas of Rome.,The hotel is far from the busier areas of Rome.,Yes
941,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N002,The rooms in the hotel are adequate with spacious bathrooms.,E027RA00N002_000,The rooms in the hotel are adequate.,The rooms in the hotel are inadequate.,Yes
942,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N002,The rooms in the hotel are adequate with spacious bathrooms.,E027RA00N002_001,The bathrooms are spacious.,The bathrooms are small.,Yes
943,27,dev,203083,Hotel Raphael,208552,Hotel Campo De' Fiori,refs_a,0,E027RA00N003,The staff leave a chocolate on the beds each night for their guests.,E027RA00N003_000,The staff leave a chocolate on the beds.,The staff do not leave a chocolate on the beds.,Yes
